gene	score	zlfc	RRA	RRA_Score_down	RRA_Score_down_adj	RRA_Score_up	RRA_Score_up_adj	essential ranking	enrich ranking
TMED4	2.950434865	0.617549985	0.004546384	1	1	0.004546384	0.264953169	17468	366
YTHDF1	2.954998169	0.176612462	0.001565767	1	1	0.001565767	0.136435727	17469	365
SIPA1	2.957006892	0.720854689	0.005705609	1	1	0.005705609	0.298492663	17470	364
DLL1	2.957161907	0.649025785	0.004818853	1	1	0.004818853	0.27367711	17471	363
MKRN1	2.957296185	0.643808063	0.004758608	1	1	0.004758608	0.271988012	17472	362
ZCCHC14	2.961750349	0.817854901	0.007079671	1	1	0.007079671	0.33606555	17473	361
UBASH3B	2.971781526	0.989721852	0.010321742	1	1	0.010321742	0.387778514	17474	360
NTSR1	2.973740509	0.87859793	0.007932624	1	1	0.007932624	0.341992087	17475	359
CCKBR	2.973962771	0.814663498	0.006829481	1	1	0.006829481	0.332237849	17476	358
GATA6	2.986203618	0.853244909	0.007262771	1	1	0.007262771	0.336310383	17477	357
LCOR	2.99168418	1.01225407	0.010385035	1	1	0.010385035	0.387778514	17478	356
ARHGAP35	2.991957742	1.085751534	0.012310629	1	1	0.012310629	0.421373218	17479	355
KAT7	2.994009898	0.95654181	0.009073433	1	1	0.009073433	0.365251778	17480	354
RAB3D	3.004535928	0.686596156	0.00470906	1	1	0.00470906	0.270892495	17481	353
SOX10	3.006440096	0.914126388	0.007985117	1	1	0.007985117	0.341992087	17482	352
FBLN7	3.009735093	0.95099076	0.008634854	1	1	0.008634854	0.357425074	17483	351
GHRL	3.013919775	0.668876979	0.004418114	1	1	0.004418114	0.260625185	17484	350
DVL2	3.014873202	0.979478932	0.009117343	1	1	0.009117343	0.365369821	17485	349
XYLB	3.015246439	0.767469441	0.005552271	1	1	0.005552271	0.297633202	17486	348
SUMO4	3.0164484	0.778833614	0.00568609	1	1	0.00568609	0.298492663	17487	347
AQP6	3.017297159	1.042354934	0.010493946	1	1	0.010493946	0.387778514	17488	346
DENND1C	3.018364978	0.766471492	0.005498949	1	1	0.005498949	0.297159872	17489	345
KRT7	3.019290209	0.83085676	0.006379874	1	1	0.006379874	0.32139065	17490	344
PLXNB2	3.019435626	0.94862021	0.008395415	1	1	0.008395415	0.350621618	17491	343
AGO1	3.030643814	0.938579321	0.007989758	1	1	0.007989758	0.341992087	17492	342
NKX2-8	3.036876974	0.895219158	0.007116759	1	1	0.007116759	0.33606555	17493	341
TRAK1	3.03768495	0.974919476	0.008554351	1	1	0.008554351	0.356424647	17494	340
C7	3.041166009	0.821949765	0.00593648	1	1	0.00593648	0.305087163	17495	339
STK38	3.04228963	0.944557565	0.007884872	1	1	0.007884872	0.341992087	17496	338
MARVELD1	3.050831235	0.824078024	0.005832624	1	1	0.005832624	0.302363881	17497	337
SLC6A9	3.053674879	0.843293315	0.006060535	1	1	0.006060535	0.308792921	17498	336
SGK1	3.054188957	1.012080515	0.008975939	1	1	0.008975939	0.363176205	17499	335
ZNF436	3.055537667	0.654478049	0.00387137	1	1	0.00387137	0.24223911	17500	334
GALNT2	3.060842686	0.7157348	0.004417437	1	1	0.004417437	0.260625185	17501	333
BST1	3.069145009	0.623808096	0.003486436	1	1	0.003486436	0.230922321	17502	332
MTUS1	3.074635641	0.650930108	0.003669593	1	1	0.003669593	0.238928116	17503	331
TRIM66	3.078021193	0.666412826	0.00377607	1	1	0.00377607	0.24223911	17504	330
CHST13	3.079238913	0.893595261	0.006421633	1	1	0.006421633	0.321676908	17505	329
SEC24B	3.082390388	0.96204396	0.007479727	1	1	0.007479727	0.33821156	17506	328
ZIC3	3.087154437	0.777239363	0.004798746	1	1	0.004798746	0.273405873	17507	327
ATP2B2	3.087585264	0.851591887	0.005707733	1	1	0.005707733	0.298492663	17508	326
SFMBT2	3.092319158	0.764939888	0.004605662	1	1	0.004605662	0.267533455	17509	325
PAX8	3.097594432	0.75197047	0.004412072	1	1	0.004412072	0.260625185	17510	324
PPIB	3.100584277	0.836428193	0.00534307	1	1	0.00534307	0.291385218	17511	323
GNGT2	3.101800478	0.919262908	0.006468443	1	1	0.006468443	0.322654816	17512	322
CNR2	3.106127716	0.811886659	0.004978775	1	1	0.004978775	0.2809699	17513	321
DIP2B	3.106441837	0.935642025	0.00664839	1	1	0.00664839	0.326613617	17514	320
RING1	3.115482948	0.833187913	0.005120414	1	1	0.005120414	0.282301577	17515	319
MST1R	3.116916346	0.940066985	0.00655504	1	1	0.00655504	0.324711166	17516	318
PDZD7	3.118312142	0.836731967	0.005129014	1	1	0.005129014	0.282301577	17517	317
ICAM4	3.125869904	0.986769496	0.007159381	1	1	0.007159381	0.33606555	17518	316
NFKB2	3.13290535	0.927900547	0.006137279	1	1	0.006137279	0.311812259	17519	315
PCDHB5	3.132932222	0.877837245	0.005457827	1	1	0.005457827	0.296736062	17520	314
PEX5L	3.133730975	0.725711659	0.003808235	1	1	0.003808235	0.24223911	17521	313
SPRY3	3.134981033	0.793698645	0.004457405	1	1	0.004457405	0.260625185	17522	312
TMEM201	3.135021951	1.019030353	0.007556114	1	1	0.007556114	0.340273193	17523	311
HNRNPA1	3.135162882	0.988735828	0.007037941	1	1	0.007037941	0.335581817	17524	310
SUMO1	3.137102472	0.511081565	0.002265806	1	1	0.002265806	0.178449181	17525	309
KRT74	3.138156477	0.893855333	0.005597691	1	1	0.005597691	0.297633202	17526	308
PLEKHA1	3.139509834	0.775843623	0.004228464	1	1	0.004228464	0.255614219	17527	307
SVIL	3.140977811	0.842196852	0.00492596	1	1	0.00492596	0.278871896	17528	306
PPRC1	3.142377494	0.90876896	0.005739712	1	1	0.005739712	0.299287406	17529	305
SOHLH1	3.144377655	0.977830302	0.006714793	1	1	0.006714793	0.328167892	17530	304
SAP130	3.146535086	0.792313057	0.004323622	1	1	0.004323622	0.259606546	17531	303
TMEM5	3.148091176	0.745394717	0.00385643	1	1	0.00385643	0.24223911	17532	302
DPRX	3.151360469	0.867919226	0.005106654	1	1	0.005106654	0.282301577	17533	301
GPAT4	3.154669652	1.000501364	0.006911835	1	1	0.006911835	0.332986016	17534	300
EHD3	3.155255885	0.748840614	0.003822697	1	1	0.003822697	0.24223911	17535	299
C1GALT1C1	3.163444872	0.789649239	0.004128676	1	1	0.004128676	0.252146135	17536	298
GPRIN2	3.173918706	0.884023359	0.00502985	1	1	0.00502985	0.281882293	17537	297
SDCBP2	3.174371757	0.716673881	0.003385797	1	1	0.003385797	0.22698843	17538	296
ZFPM1	3.17521366	0.79917042	0.004106847	1	1	0.004106847	0.252146135	17539	295
SESN2	3.181854579	0.932754703	0.005535081	1	1	0.005535081	0.297633202	17540	294
ADCY9	3.187152521	0.733755136	0.003420486	1	1	0.003420486	0.228455153	17541	293
PIN1	3.187698493	0.960113465	0.005821271	1	1	0.005821271	0.302363881	17542	292
HINT3	3.197302239	0.795165028	0.003861529	1	1	0.003861529	0.24223911	17543	291
PMP22	3.197455654	0.975264207	0.005895267	1	1	0.005895267	0.304725514	17544	290
CEBPB	3.201175811	1.064430077	0.007198847	1	1	0.007198847	0.33606555	17545	289
PAK6	3.210291418	1.072019607	0.007173245	1	1	0.007173245	0.33606555	17546	288
ACBD6	3.213880383	1.115609226	0.007874966	1	1	0.007874966	0.341992087	17547	287
THBS3	3.220697307	0.64619514	0.002563777	1	1	0.002563777	0.188924925	17548	286
DIP2C	3.220793217	0.982874947	0.005682048	1	1	0.005682048	0.298492663	17549	285
SFT2D2	3.225552173	0.682647736	0.002764808	1	1	0.002764808	0.19643357	17550	284
PAGE1	3.230773012	0.678380635	0.0027029	1	1	0.0027029	0.195145012	17551	283
TRPT1	3.231101779	0.887940115	0.004437727	1	1	0.004437727	0.260625185	17552	282
RNF146	3.233771609	0.873188412	0.0042593	1	1	0.0042593	0.256608463	17553	281
MAP3K15	3.255429152	1.011659736	0.005604671	1	1	0.005604671	0.297633202	17554	280
MPZL1	3.267261256	0.845426142	0.003685863	1	1	0.003685863	0.238928116	17555	279
RSBN1	3.275091571	0.801646154	0.003261666	1	1	0.003261666	0.221160809	17556	278
TAOK3	3.275895239	0.781223694	0.003101315	1	1	0.003101315	0.215968322	17557	277
SLCO3A1	3.279271026	0.873676409	0.003830116	1	1	0.003830116	0.24223911	17558	276
MID1IP1	3.284750329	0.678877001	0.002378145	1	1	0.002378145	0.182014831	17559	275
CHST14	3.290106108	0.720577962	0.002594461	1	1	0.002594461	0.189618925	17560	274
SOX17	3.295583732	1.021459373	0.005219559	1	1	0.005219559	0.286401225	17561	273
KAT2B	3.297853104	0.915518956	0.004046349	1	1	0.004046349	0.249683534	17562	272
FAM73B	3.299043774	0.815235041	0.003182398	1	1	0.003182398	0.217936245	17563	271
MAP4K3	3.299282786	0.855135373	0.003496272	1	1	0.003496272	0.230922321	17564	270
GREM1	3.303838139	0.838467427	0.003324753	1	1	0.003324753	0.224429513	17565	269
SLC16A14	3.315295803	0.941384044	0.004127545	1	1	0.004127545	0.252146135	17566	268
COL3A1	3.31584065	0.895381029	0.003697872	1	1	0.003697872	0.238928116	17567	267
RETSAT	3.321578785	0.92396778	0.003903031	1	1	0.003903031	0.242518323	17568	266
WFDC2	3.324415087	0.940280799	0.004029198	1	1	0.004029198	0.249488502	17569	265
PDIA5	3.328274364	0.864206535	0.003335043	1	1	0.003335043	0.224429513	17570	264
NEMP1	3.341647879	0.683949826	0.002099388	1	1	0.002099388	0.169781456	17571	263
MPP5	3.348542094	0.872963993	0.003245199	1	1	0.003245199	0.220884067	17572	262
AGPAT1	3.351623564	0.863408848	0.003149266	1	1	0.003149266	0.216837309	17573	261
VN1R1	3.357070335	0.776332625	0.002525804	1	1	0.002525804	0.187677755	17574	260
CHPT1	3.361603844	1.04642298	0.004739708	1	1	0.004739708	0.271778804	17575	259
CS	3.376766964	0.935897363	0.003523518	1	1	0.003523518	0.231863073	17576	258
NFIX	3.377391214	1.028543897	0.004378707	1	1	0.004378707	0.260625185	17577	257
DUSP4	3.38650818	1.020262817	0.004202834	1	1	0.004202834	0.254929071	17578	256
ZNF768	3.389732388	0.99177428	0.003899833	1	1	0.003899833	0.242518323	17579	255
KRT3	3.397249445	0.860411663	0.002805108	1	1	0.002805108	0.198406842	17580	254
PRKCA	3.399604255	0.952884408	0.003475034	1	1	0.003475034	0.230922321	17581	253
UBE2F	3.401707538	0.817499009	0.002504902	1	1	0.002504902	0.186903456	17582	252
C1orf234	3.407786469	0.986357053	0.003689401	1	1	0.003689401	0.238928116	17583	251
C1QL2	3.417564904	0.871208564	0.002742128	1	1	0.002742128	0.195868529	17584	250
ANKRD16	3.424927077	0.717721389	0.001862431	1	1	0.001862431	0.153762617	17585	249
GAL3ST4	3.436980767	0.862338191	0.002562916	1	1	0.002562916	0.188924925	17586	248
FLG2	3.442440479	0.805887481	0.002209123	1	1	0.002209123	0.176660468	17587	247
EBI3	3.44423889	0.8003052	0.002170211	1	1	0.002170211	0.174330544	17588	246
PRKD1	3.447216764	0.816337269	0.002239486	1	1	0.002239486	0.178289103	17589	245
ZNF696	3.46525124	1.144674895	0.004679953	1	1	0.004679953	0.270089345	17590	244
ABCC3	3.469307721	0.860422872	0.00236102	1	1	0.00236102	0.182014831	17591	243
GPHA2	3.476623829	0.708125607	0.001604126	1	1	0.001604126	0.138865943	17592	242
SMCHD1	3.481591129	0.888994941	0.002455076	1	1	0.002455076	0.183955333	17593	241
LIMD1	3.481620236	0.808736761	0.002023814	1	1	0.002023814	0.165553573	17594	240
VAMP8	3.491694363	0.927937941	0.002630509	1	1	0.002630509	0.191468829	17595	239
RNF135	3.514161711	0.993744113	0.002917049	1	1	0.002917049	0.204802124	17596	238
ATOH1	3.515332624	0.907851155	0.002368985	1	1	0.002368985	0.182014831	17597	237
RGS14	3.515638972	1.023042111	0.003116645	1	1	0.003116645	0.215968322	17598	236
C2orf42	3.51816478	0.945857397	0.002577273	1	1	0.002577273	0.18913788	17599	235
CSMD2	3.519919141	0.605545179	0.00111794	1	1	0.00111794	0.110144924	17600	234
GCGR	3.526454311	0.900688821	0.002267198	1	1	0.002267198	0.178449181	17601	233
DPPA4	3.541090514	1.219216286	0.00466569	1	1	0.00466569	0.270089345	17602	232
LTB4R2	3.541193772	0.991986187	0.00272353	1	1	0.00272353	0.195841579	17603	231
DUSP5	3.54237899	1.006992785	0.002814834	1	1	0.002814834	0.198406842	17604	230
ST5	3.543605584	0.817952248	0.001780818	1	1	0.001780818	0.149095395	17605	229
CCDC140	3.544680014	0.877965579	0.002054198	1	1	0.002054198	0.167271727	17606	228
GPATCH8	3.544680405	0.983865446	0.002649065	1	1	0.002649065	0.19203569	17607	227
ABHD11	3.548695315	0.945702105	0.002394634	1	1	0.002394634	0.182493604	17608	226
RNF208	3.554927753	0.809841736	0.001698515	1	1	0.001698515	0.145056601	17609	225
MAP4K5	3.561314198	0.937193385	0.002276179	1	1	0.002276179	0.178449181	17610	224
SERTAD2	3.567987806	0.968589651	0.00241537	1	1	0.00241537	0.183290596	17611	223
CNNM3	3.571878657	0.765893045	0.001463199	1	1	0.001463199	0.130466177	17612	222
NLGN2	3.581904868	0.745179519	0.00135638	1	1	0.00135638	0.125481306	17613	221
PIK3R1	3.587917395	1.042132731	0.002745872	1	1	0.002745872	0.195868529	17614	220
CCDC179	3.58872344	0.740826536	0.001319394	1	1	0.001319394	0.124490798	17615	219
IFFO1	3.597244744	0.974099663	0.002281524	1	1	0.002281524	0.178449181	17616	218
SIPA1L3	3.602989435	1.111456488	0.003124535	1	1	0.003124535	0.215968322	17617	217
RASA2	3.615126703	1.000416394	0.002328229	1	1	0.002328229	0.181307042	17618	216
FURIN	3.624187335	1.132228228	0.003121372	1	1	0.003121372	0.215968322	17619	215
OR56A3	3.625756152	0.80371376	0.00140646	1	1	0.00140646	0.128272861	17620	214
FOXK1	3.639588361	1.235634623	0.003844993	1	1	0.003844993	0.24223911	17621	213
SYTL3	3.64421968	0.734310017	0.001130525	1	1	0.001130525	0.11016747	17622	212
MN1	3.646016066	0.80910725	0.001355765	1	1	0.001355765	0.125481306	17623	211
SEC31A	3.659037788	0.74910846	0.001130469	1	1	0.001130469	0.11016747	17624	210
FRYL	3.680607033	1.197759181	0.003189669	1	1	0.003189669	0.217936245	17625	209
CCDC17	3.681556975	0.84201191	0.001346955	1	1	0.001346955	0.125481306	17626	208
PRKACA	3.693739211	1.036962623	0.00210406	1	1	0.00210406	0.169781456	17627	207
ABCB6	3.695522217	0.7776816	0.001108257	1	1	0.001108257	0.109797501	17628	206
RBPJL	3.701058934	1.01460687	0.001958486	1	1	0.001958486	0.160947845	17629	205
RALGAPA1	3.703418512	0.958700889	0.001700041	1	1	0.001700041	0.145056601	17630	204
HLA-DPB1	3.708579021	0.579743707	0.000643301	1	1	0.000643301	0.074980299	17631	203
TNFAIP1	3.720271748	0.908878635	0.001443856	1	1	0.001443856	0.129388393	17632	202
BLOC1S3	3.726558478	0.994257929	0.001752249	1	1	0.001752249	0.147543105	17633	201
THAP4	3.729720936	1.12310667	0.00237392	1	1	0.00237392	0.182014831	17634	200
DCUN1D3	3.731577032	0.999687502	0.001754003	1	1	0.001754003	0.147543105	17635	199
SREK1IP1	3.756045022	0.737896191	0.000859072	1	1	0.000859072	0.090226496	17636	198
ZNF367	3.768001044	0.83785533	0.001074503	1	1	0.001074503	0.107649548	17637	197
AGAP3	3.779209308	1.023704747	0.001655882	1	1	0.001655882	0.142653874	17638	196
ARID4A	3.782402942	1.18668757	0.002436791	1	1	0.002436791	0.183355644	17639	195
TNFRSF10B	3.789252379	0.968180145	0.001409829	1	1	0.001409829	0.128272861	17640	194
ARIH2	3.802054502	1.010917995	0.001517572	1	1	0.001517572	0.133314547	17641	193
BCORL1	3.803829164	1.092453415	0.001843678	1	1	0.001843678	0.152922346	17642	192
MFSD3	3.805509082	0.868397897	0.001055816	1	1	0.001055816	0.106374983	17643	191
EFNA1	3.8111044	0.958195873	0.001303109	1	1	0.001303109	0.124146838	17644	190
FGF8	3.822872895	1.010326314	0.001439761	1	1	0.001439761	0.129388393	17645	189
ITPRIP	3.823687298	0.661307736	0.000588051	1	1	0.000588051	0.071826767	17646	188
ZC3H7B	3.844758079	0.924420131	0.001101329	1	1	0.001101329	0.109720696	17647	187
IGLON5	3.871468792	0.923910948	0.001028346	1	1	0.001028346	0.104195954	17648	186
SPRED2	3.872181274	1.150477297	0.001797999	1	1	0.001797999	0.149830466	17649	185
EGR1	3.888753488	1.053368261	0.001360881	1	1	0.001360881	0.125481306	17650	184
MAPKAPK2	3.895725925	0.862086986	0.000825467	1	1	0.000825467	0.089215501	17651	183
ANKMY2	3.897429504	1.100713733	0.001496924	1	1	0.001496924	0.132151705	17652	182
USP28	3.906263489	1.128564354	0.001568403	1	1	0.001568403	0.136435727	17653	181
SPRY4	3.908597749	1.093153589	0.001429522	1	1	0.001429522	0.129388393	17654	180
SYDE1	3.910719823	1.013111827	0.001165878	1	1	0.001165878	0.112995165	17655	179
MOSPD2	3.915921622	1.034361975	0.001213531	1	1	0.001213531	0.116348923	17656	178
RHOH	3.925862619	0.904339783	0.00085165	1	1	0.00085165	0.090226496	17657	177
CYP4F3	3.932183278	1.081028733	0.001308787	1	1	0.001308787	0.124146838	17658	176
LRRC59	3.935118451	0.981206001	0.001011956	1	1	0.001011956	0.103121194	17659	175
KRT15	3.944408841	0.808866695	0.00063191	1	1	0.00063191	0.074137212	17660	174
ADCY6	3.951338557	1.354548128	0.002430519	1	1	0.002430519	0.183355644	17661	173
STK26	3.966615241	1.010765415	0.001007007	1	1	0.001007007	0.103121194	17662	172
SLFN14	3.985466101	1.151325807	0.001365074	1	1	0.001365074	0.125481306	17663	171
HELZ	3.995684592	0.924724974	0.000749259	1	1	0.000749259	0.082757853	17664	170
ZSCAN16	4.000431979	0.883417886	0.000663811	1	1	0.000663811	0.075399627	17665	169
CD72	4.005140811	0.935476238	0.000751796	1	1	0.000751796	0.082757853	17666	168
AFAP1	4.010922522	1.270763691	0.001719035	1	1	0.001719035	0.145978855	17667	167
CPZ	4.01182124	0.822027679	0.000545961	1	1	0.000545961	0.067611988	17668	166
ARMCX5-GPRASP2	4.015157379	0.90094129	0.000668748	1	1	0.000668748	0.075479622	17669	165
FRMD1	4.018757535	1.13204006	0.001198023	1	1	0.001198023	0.115482981	17670	164
PNPO	4.028887872	1.04004636	0.000926026	1	1	0.000926026	0.095455646	17671	163
STK25	4.044226038	0.901809298	0.000620416	1	1	0.000620416	0.073270701	17672	162
BGN	4.049467177	1.050900497	0.000903306	1	1	0.000903306	0.094202645	17673	161
PQLC3	4.053210993	0.861346187	0.000542888	1	1	0.000542888	0.067611988	17674	160
ULK1	4.058915204	1.041240325	0.000860119	1	1	0.000860119	0.090226496	17675	159
C5orf30	4.064047618	1.264012449	0.001484765	1	1	0.001484765	0.131730406	17676	158
SLC1A5	4.064670776	0.911417193	0.000602662	1	1	0.000602662	0.072788876	17677	157
CDK5RAP3	4.086510669	1.03526369	0.000788696	1	1	0.000788696	0.085761026	17678	156
PRDX2	4.11045165	0.958080403	0.000604091	1	1	0.000604091	0.072788876	17679	155
BOK	4.123335852	0.849679917	0.00043253	1	1	0.00043253	0.056715494	17680	154
DBNL	4.134723829	0.906424765	0.000491154	1	1	0.000491154	0.061681385	17681	153
ITFG2	4.13808647	1.145719116	0.00091773	1	1	0.00091773	0.095150477	17682	152
KRTAP3-1	4.139478381	0.882454631	0.00045332	1	1	0.00045332	0.058775772	17683	151
NFKBIB	4.143878901	1.000838403	0.000619382	1	1	0.000619382	0.073270701	17684	150
GRK5	4.144303174	1.020001434	0.000651101	1	1	0.000651101	0.075006484	17685	149
GDE1	4.167192077	0.936127827	0.000487402	1	1	0.000487402	0.061681385	17686	148
FBXO33	4.188451011	1.164554794	0.000846463	1	1	0.000846463	0.090226496	17687	147
GSK3B	4.249969812	1.164190993	0.000720769	1	1	0.000720769	0.08033426	17688	146
DUSP6	4.26251705	1.100118037	0.00058802	1	1	0.00058802	0.071826767	17689	145
PLCD1	4.273087218	1.032338279	0.000474448	1	1	0.000474448	0.060869347	17690	144
ZNF302	4.286474875	1.03063802	0.000454834	1	1	0.000454834	0.058775772	17691	143
CBL	4.290948798	1.16713066	0.000651938	1	1	0.000651938	0.075006484	17692	142
FGF6	4.299232919	1.150598474	0.000610175	1	1	0.000610175	0.073028563	17693	141
TBRG1	4.32950162	1.265344807	0.000762667	1	1	0.000762667	0.083439513	17694	140
SEC24A	4.330693761	1.222728678	0.000679893	1	1	0.000679893	0.076254896	17695	139
BRD9	4.347848314	1.119040331	0.000490462	1	1	0.000490462	0.061681385	17696	138
ZNF672	4.355419403	1.324522226	0.000831328	1	1	0.000831328	0.089307701	17697	137
GPR146	4.402265741	0.968385721	0.000268231	1	1	0.000268231	0.039207851	17698	136
LUZP1	4.43953973	1.09971378	0.000357271	1	1	0.000357271	0.048635276	17699	135
PHOSPHO2-KLHL23	4.444773898	1.325473018	0.0006598	1	1	0.0006598	0.075399627	17700	134
C1QTNF5	4.449537305	1.175522683	0.00043209	1	1	0.00043209	0.056715494	17701	133
SAMD1	4.517093317	1.152420179	0.000331844	1	1	0.000331844	0.046232606	17702	132
FOXO3	4.525594327	1.166762257	0.000337691	1	1	0.000337691	0.046682552	17703	131
HCRTR2	4.534072817	1.019657583	0.000205904	1	1	0.000205904	0.031117637	17704	130
SOCS6	4.576523809	1.12020214	0.000249686	1	1	0.000249686	0.037105431	17705	129
ZGPAT	4.583857103	1.034670456	0.000182367	1	1	0.000182367	0.028527578	17706	128
PDIA6	4.58687158	1.266144578	0.00037783	1	1	0.00037783	0.050282345	17707	127
TMED10	4.595359809	0.882528961	9.37176E-05	1	1	9.37176E-05	0.015332721	17708	126
EIF2AK4	4.595883598	1.243142868	0.000343874	1	1	0.000343874	0.047171516	17709	125
ADCY1	4.614689107	0.865561785	7.81856E-05	1	1	7.81856E-05	0.01340658	17710	124
EMP3	4.615183587	1.097473832	0.000203592	1	1	0.000203592	0.031031241	17711	123
SPRY2	4.645211427	1.244045613	0.00029704	1	1	0.00029704	0.04204058	17712	122
R3HDM4	4.649380303	1.279472751	0.00032667	1	1	0.00032667	0.045870174	17713	121
